#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_18_0 , BASE1 , 2000-01-18 , 12:06 , AIR1 , 2000-01-18 , 15:22
LEG_18_1 , AIR1 , 2000-01-18 , 13:55 , BASE1 , 2000-01-18 , 16:57
LEG_18_2 , BASE1 , 2000-01-18 , 14:31 , AIR1 , 2000-01-18 , 17:52
LEG_18_3 , BASE1 , 2000-01-18 , 22:34 , AIR1 , 2000-01-19 , 01:51
LEG_18_4 , AIR1 , 2000-01-18 , 19:15 , BASE1 , 2000-01-18 , 22:18
LEG_18_5 , BASE1 , 2000-01-18 , 00:02 , AIR19 , 2000-01-18 , 01:28
LEG_18_6 , BASE1 , 2000-01-18 , 16:43 , AIR1 , 2000-01-18 , 20:05
LEG_18_7 , BASE1 , 2000-01-18 , 02:22 , AIR1 , 2000-01-18 , 05:37
LEG_18_8 , AIR2 , 2000-01-18 , 21:50 , BASE1 , 2000-01-19 , 01:06
LEG_18_9 , AIR1 , 2000-01-18 , 21:20 , BASE1 , 2000-01-19 , 00:19
LEG_18_10 , BASE1 , 2000-01-18 , 20:43 , AIR3 , 2000-01-18 , 21:47
LEG_18_11 , AIR1 , 2000-01-18 , 16:25 , BASE1 , 2000-01-18 , 19:26
LEG_18_12 , BASE1 , 2000-01-18 , 18:11 , BASE2 , 2000-01-18 , 19:58
LEG_18_13 , AIR4 , 2000-01-18 , 13:40 , BASE1 , 2000-01-18 , 16:57
LEG_18_14 , BASE1 , 2000-01-18 , 19:35 , AIR5 , 2000-01-18 , 23:31
LEG_18_15 , AIR6 , 2000-01-18 , 15:38 , BASE1 , 2000-01-18 , 18:45
LEG_18_16 , AIR4 , 2000-01-18 , 17:30 , BASE1 , 2000-01-18 , 20:40
LEG_18_17 , BASE1 , 2000-01-18 , 22:21 , AIR4 , 2000-01-19 , 02:05
LEG_18_18 , BASE1 , 2000-01-18 , 23:47 , AIR4 , 2000-01-19 , 03:35
LEG_18_19 , AIR4 , 2000-01-18 , 22:00 , BASE1 , 2000-01-19 , 01:13
LEG_18_20 , BASE2 , 2000-01-18 , 10:54 , AIR7 , 2000-01-18 , 12:06
LEG_18_21 , BASE1 , 2000-01-18 , 23:46 , AIR8 , 2000-01-19 , 02:14
LEG_18_22 , AIR4 , 2000-01-18 , 19:10 , BASE1 , 2000-01-18 , 22:24
LEG_18_23 , BASE2 , 2000-01-18 , 10:47 , AIR10 , 2000-01-18 , 12:19
LEG_18_24 , AIR10 , 2000-01-18 , 00:15 , BASE2 , 2000-01-18 , 01:52
LEG_18_25 , AIR1 , 2000-01-18 , 20:05 , BASE2 , 2000-01-18 , 23:55
LEG_18_26 , BASE2 , 2000-01-18 , 01:11 , AIR2 , 2000-01-18 , 03:00
LEG_18_27 , BASE2 , 2000-01-18 , 23:15 , AIR1 , 2000-01-19 , 03:37
LEG_18_28 , AIR9 , 2000-01-18 , 20:15 , BASE2 , 2000-01-18 , 22:13
LEG_18_29 , AIR1 , 2000-01-18 , 16:00 , BASE2 , 2000-01-18 , 19:53
LEG_18_30 , BASE2 , 2000-01-18 , 21:22 , AIR10 , 2000-01-18 , 22:47
LEG_18_31 , AIR8 , 2000-01-18 , 10:20 , BASE2 , 2000-01-18 , 11:55
LEG_18_32 , BASE2 , 2000-01-18 , 12:57 , AIR1 , 2000-01-18 , 17:15
LEG_18_33 , BASE2 , 2000-01-18 , 10:37 , AIR6 , 2000-01-18 , 12:24
LEG_18_34 , AIR4 , 2000-01-18 , 05:35 , BASE2 , 2000-01-18 , 09:43
LEG_18_35 , BASE2 , 2000-01-18 , 19:37 , AIR4 , 2000-01-19 , 00:27
LEG_18_36 , AIR2 , 2000-01-18 , 16:05 , BASE2 , 2000-01-18 , 18:17
LEG_18_37 , AIR4 , 2000-01-18 , 16:00 , BASE2 , 2000-01-18 , 20:15
LEG_18_38 , BASE2 , 2000-01-18 , 16:18 , AIR4 , 2000-01-18 , 21:13
LEG_18_39 , BASE2 , 2000-01-18 , 13:05 , AIR4 , 2000-01-18 , 17:57
LEG_18_40 , AIR1 , 2000-01-18 , 13:00 , BASE2 , 2000-01-18 , 16:51
LEG_18_41 , BASE2 , 2000-01-18 , 17:52 , AIR8 , 2000-01-18 , 19:25
LEG_18_42 , BASE3 , 2000-01-18 , 13:30 , BASE2 , 2000-01-18 , 15:23
LEG_18_43 , BASE2 , 2000-01-18 , 10:35 , BASE3 , 2000-01-18 , 12:34
LEG_18_44 , BASE2 , 2000-01-18 , 14:40 , BASE3 , 2000-01-18 , 16:33
LEG_18_45 , BASE3 , 2000-01-18 , 18:00 , BASE2 , 2000-01-18 , 19:49
LEG_18_46 , AIR2 , 2000-01-18 , 17:25 , BASE1 , 2000-01-18 , 20:33
LEG_18_47 , BASE1 , 2000-01-18 , 22:00 , AIR11 , 2000-01-19 , 01:58
LEG_18_48 , AIR11 , 2000-01-18 , 15:50 , BASE1 , 2000-01-18 , 19:16
LEG_18_49 , BASE1 , 2000-01-18 , 20:12 , AIR12 , 2000-01-18 , 21:49
LEG_18_50 , AIR6 , 2000-01-18 , 12:15 , BASE1 , 2000-01-18 , 15:22
LEG_18_51 , BASE1 , 2000-01-18 , 16:21 , AIR11 , 2000-01-18 , 20:19
LEG_18_52 , AIR11 , 2000-01-18 , 17:15 , BASE1 , 2000-01-18 , 20:39
LEG_18_53 , BASE1 , 2000-01-18 , 02:24 , AIR11 , 2000-01-18 , 06:22
LEG_18_54 , AIR11 , 2000-01-18 , 22:50 , BASE1 , 2000-01-19 , 02:24
LEG_18_55 , AIR11 , 2000-01-18 , 19:15 , BASE1 , 2000-01-18 , 22:46
LEG_18_56 , BASE1 , 2000-01-18 , 19:39 , AIR11 , 2000-01-18 , 23:27
LEG_18_57 , AIR2 , 2000-01-18 , 15:15 , BASE1 , 2000-01-18 , 18:26
LEG_18_58 , AIR11 , 2000-01-18 , 21:40 , BASE1 , 2000-01-19 , 01:10
LEG_18_59 , AIR10 , 2000-01-18 , 21:45 , BASE1 , 2000-01-19 , 00:30
LEG_18_60 , AIR8 , 2000-01-18 , 20:20 , BASE2 , 2000-01-18 , 21:57
LEG_18_61 , BASE2 , 2000-01-18 , 23:25 , AIR11 , 2000-01-19 , 04:29
LEG_18_62 , AIR11 , 2000-01-18 , 15:20 , BASE2 , 2000-01-18 , 19:48
LEG_18_63 , BASE2 , 2000-01-18 , 21:22 , AIR11 , 2000-01-19 , 02:17
LEG_18_64 , AIR11 , 2000-01-18 , 19:25 , BASE2 , 2000-01-18 , 23:54
LEG_18_65 , BASE2 , 2000-01-18 , 01:09 , AIR8 , 2000-01-18 , 02:39
LEG_18_66 , BASE2 , 2000-01-18 , 13:04 , AIR11 , 2000-01-18 , 18:11
LEG_18_67 , AIR11 , 2000-01-18 , 05:30 , BASE2 , 2000-01-18 , 09:47
LEG_18_68 , BASE2 , 2000-01-18 , 21:02 , AIR2 , 2000-01-18 , 23:01
LEG_18_69 , AIR5 , 2000-01-18 , 15:10 , BASE2 , 2000-01-18 , 19:48
LEG_18_70 , AIR2 , 2000-01-18 , 10:00 , BASE2 , 2000-01-18 , 12:09
LEG_18_71 , BASE2 , 2000-01-18 , 13:07 , AIR5 , 2000-01-18 , 18:14
LEG_18_72 , BASE1 , 2000-01-18 , 20:33 , AIR2 , 2000-01-18 , 23:23
LEG_18_73 , AIR5 , 2000-01-18 , 15:40 , BASE1 , 2000-01-18 , 19:17
LEG_18_74 , AIR5 , 2000-01-18 , 05:25 , BASE2 , 2000-01-18 , 09:54
LEG_18_75 , AIR2 , 2000-01-18 , 19:40 , BASE2 , 2000-01-18 , 21:53
LEG_18_76 , BASE2 , 2000-01-18 , 23:23 , AIR5 , 2000-01-19 , 04:32
LEG_18_77 , AIR5 , 2000-01-18 , 21:36 , BASE1 , 2000-01-19 , 01:10
LEG_18_78 , AIR12 , 2000-01-18 , 11:20 , BASE1 , 2000-01-18 , 13:05
LEG_18_79 , BASE1 , 2000-01-18 , 14:10 , AIR5 , 2000-01-18 , 18:19
LEG_18_80 , BASE1 , 2000-01-18 , 00:04 , AIR6 , 2000-01-18 , 02:49
LEG_18_81 , AIR5 , 2000-01-18 , 19:20 , BASE1 , 2000-01-18 , 22:55
LEG_18_82 , BASE1 , 2000-01-18 , 02:23 , AIR5 , 2000-01-18 , 06:17
LEG_18_83 , BASE1 , 2000-01-18 , 18:04 , AIR2 , 2000-01-18 , 20:54
LEG_18_84 , AIR5 , 2000-01-18 , 13:30 , BASE1 , 2000-01-18 , 17:13
LEG_18_85 , BASE1 , 2000-01-18 , 22:30 , AIR5 , 2000-01-19 , 02:33
LEG_18_86 , AIR13 , 2000-01-18 , 14:00 , BASE1 , 2000-01-18 , 17:20
LEG_18_87 , BASE1 , 2000-01-18 , 18:20 , AIR10 , 2000-01-18 , 20:42
LEG_18_88 , BASE1 , 2000-01-18 , 22:33 , AIR13 , 2000-01-19 , 02:07
LEG_18_89 , BASE2 , 2000-01-18 , 19:05 , BASE1 , 2000-01-18 , 20:57
LEG_18_90 , BASE1 , 2000-01-18 , 20:31 , AIR6 , 2000-01-18 , 23:12
LEG_18_91 , AIR13 , 2000-01-18 , 16:00 , BASE1 , 2000-01-18 , 19:16
LEG_18_92 , AIR2 , 2000-01-18 , 10:10 , BASE1 , 2000-01-18 , 13:21
LEG_18_93 , BASE1 , 2000-01-18 , 14:21 , AIR13 , 2000-01-18 , 18:00
LEG_18_94 , BASE1 , 2000-01-18 , 23:52 , AIR2 , 2000-01-19 , 02:45
LEG_18_95 , AIR13 , 2000-01-18 , 19:05 , BASE1 , 2000-01-18 , 22:26
LEG_18_96 , BASE1 , 2000-01-18 , 02:20 , AIR13 , 2000-01-18 , 05:57
LEG_18_97 , BASE1 , 2000-01-18 , 03:04 , BASE2 , 2000-01-18 , 04:35
LEG_18_98 , AIR13 , 2000-01-18 , 22:50 , BASE1 , 2000-01-19 , 02:03
LEG_18_99 , AIR19 , 2000-01-18 , 14:17 , BASE1 , 2000-01-18 , 15:41
LEG_18_100 , BASE1 , 2000-01-18 , 16:43 , AIR13 , 2000-01-18 , 20:16
LEG_18_101 , BASE2 , 2000-01-18 , 10:50 , AIR2 , 2000-01-18 , 12:46
LEG_18_102 , BASE2 , 2000-01-18 , 01:07 , AIR14 , 2000-01-18 , 03:41
LEG_18_103 , AIR5 , 2000-01-18 , 19:35 , BASE2 , 2000-01-19 , 00:05
LEG_18_104 , BASE2 , 2000-01-18 , 23:22 , AIR4 , 2000-01-19 , 04:16
LEG_18_105 , AIR14 , 2000-01-18 , 19:30 , BASE2 , 2000-01-18 , 22:07
LEG_18_106 , BASE2 , 2000-01-18 , 21:28 , AIR14 , 2000-01-19 , 00:04
LEG_18_107 , BASE2 , 2000-01-18 , 10:58 , AIR14 , 2000-01-18 , 13:31
LEG_18_108 , BASE2 , 2000-01-18 , 16:05 , AIR10 , 2000-01-18 , 17:33
LEG_18_109 , AIR14 , 2000-01-18 , 12:15 , BASE2 , 2000-01-18 , 14:56
LEG_18_110 , AIR14 , 2000-01-18 , 15:20 , BASE2 , 2000-01-18 , 18:01
LEG_18_111 , AIR2 , 2000-01-18 , 12:40 , BASE2 , 2000-01-18 , 14:53
LEG_18_112 , BASE2 , 2000-01-18 , 16:06 , AIR14 , 2000-01-18 , 18:39
LEG_18_113 , BASE1 , 2000-01-18 , 14:33 , BASE3 , 2000-01-18 , 16:40
LEG_18_114 , BASE2 , 2000-01-18 , 23:08 , AIR2 , 2000-01-19 , 01:07
LEG_18_115 , AIR15 , 2000-01-18 , 19:35 , BASE2 , 2000-01-18 , 22:13
LEG_18_116 , BASE2 , 2000-01-18 , 16:02 , AIR15 , 2000-01-18 , 18:39
LEG_18_117 , AIR3 , 2000-01-18 , 14:05 , BASE2 , 2000-01-18 , 15:10
LEG_18_118 , BASE1 , 2000-01-18 , 16:15 , AIR6 , 2000-01-18 , 18:55
LEG_18_119 , AIR6 , 2000-01-18 , 00:00 , BASE2 , 2000-01-18 , 02:05
LEG_18_120 , BASE1 , 2000-01-18 , 19:40 , AIR17 , 2000-01-18 , 22:55
LEG_18_121 , AIR14 , 2000-01-18 , 15:00 , BASE1 , 2000-01-18 , 18:23
LEG_18_122 , AIR14 , 2000-01-18 , 11:30 , BASE1 , 2000-01-18 , 14:53
LEG_18_123 , BASE1 , 2000-01-18 , 16:22 , AIR5 , 2000-01-18 , 20:25
LEG_18_124 , BASE1 , 2000-01-18 , 12:24 , AIR14 , 2000-01-18 , 15:35
LEG_18_125 , AIR14 , 2000-01-18 , 17:20 , BASE1 , 2000-01-18 , 20:41
LEG_18_126 , BASE1 , 2000-01-18 , 12:05 , AIR3 , 2000-01-18 , 13:10
LEG_18_127 , AIR3 , 2000-01-18 , 23:25 , BASE1 , 2000-01-19 , 00:42
LEG_18_128 , BASE1 , 2000-01-18 , 00:17 , AIR3 , 2000-01-18 , 01:35
LEG_18_129 , AIR3 , 2000-01-18 , 13:45 , BASE1 , 2000-01-18 , 14:59
LEG_18_130 , AIR17 , 2000-01-18 , 08:10 , BASE1 , 2000-01-18 , 11:02
LEG_18_131 , BASE1 , 2000-01-18 , 12:00 , AIR6 , 2000-01-18 , 14:46
LEG_18_132 , BASE1 , 2000-01-18 , 02:55 , AIR17 , 2000-01-18 , 06:13
LEG_18_133 , AIR17 , 2000-01-18 , 19:10 , BASE1 , 2000-01-18 , 22:17
LEG_18_134 , BASE1 , 2000-01-18 , 03:13 , AIR3 , 2000-01-18 , 04:17
LEG_18_135 , AIR17 , 2000-01-18 , 22:50 , BASE1 , 2000-01-19 , 01:53
LEG_18_136 , BASE3 , 2000-01-18 , 18:15 , BASE1 , 2000-01-18 , 20:15
LEG_18_137 , BASE1 , 2000-01-18 , 22:02 , AIR17 , 2000-01-19 , 01:27
LEG_18_138 , AIR17 , 2000-01-18 , 16:20 , BASE1 , 2000-01-18 , 19:27
LEG_18_139 , AIR3 , 2000-01-18 , 11:50 , BASE1 , 2000-01-18 , 13:10
LEG_18_140 , BASE1 , 2000-01-18 , 14:22 , AIR17 , 2000-01-18 , 17:48
LEG_18_141 , BASE1 , 2000-01-18 , 15:40 , AIR2 , 2000-01-18 , 18:22
LEG_18_142 , AIR2 , 2000-01-18 , 00:00 , BASE1 , 2000-01-18 , 03:21
LEG_18_143 , BASE2 , 2000-01-18 , 10:55 , BASE1 , 2000-01-18 , 12:45
LEG_18_144 , BASE1 , 2000-01-18 , 11:00 , BASE2 , 2000-01-18 , 12:38
LEG_18_145 , BASE1 , 2000-01-18 , 11:50 , BASE2 , 2000-01-18 , 13:33
LEG_18_146 , BASE2 , 2000-01-18 , 21:14 , BASE1 , 2000-01-18 , 23:11
LEG_18_147 , BASE1 , 2000-01-18 , 18:07 , BASE2 , 2000-01-18 , 19:54
LEG_18_148 , AIR7 , 2000-01-18 , 14:00 , BASE1 , 2000-01-18 , 15:35
LEG_18_149 , BASE1 , 2000-01-18 , 16:42 , AIR17 , 2000-01-18 , 20:08
LEG_18_150 , BASE1 , 2000-01-18 , 20:42 , AIR14 , 2000-01-18 , 23:48
LEG_18_151 , AIR8 , 2000-01-18 , 12:45 , BASE1 , 2000-01-18 , 15:21
LEG_18_152 , BASE1 , 2000-01-18 , 16:44 , AIR18 , 2000-01-18 , 22:38
LEG_18_153 , AIR18 , 2000-01-18 , 05:55 , BASE1 , 2000-01-18 , 11:05
LEG_18_154 , BASE1 , 2000-01-18 , 12:21 , AIR2 , 2000-01-18 , 15:06
LEG_18_155 , AIR10 , 2000-01-18 , 18:29 , BASE1 , 2000-01-18 , 21:07
LEG_18_156 , BASE1 , 2000-01-18 , 22:25 , AIR18 , 2000-01-19 , 04:17
LEG_18_157 , BASE1 , 2000-01-18 , 23:30 , BASE3 , 2000-01-19 , 01:33
LEG_18_158 , AIR18 , 2000-01-18 , 17:00 , BASE1 , 2000-01-18 , 22:22
LEG_18_159 , AIR4 , 2000-01-18 , 05:50 , BASE2 , 2000-01-18 , 09:58
LEG_18_160 , BASE3 , 2000-01-18 , 13:30 , BASE1 , 2000-01-18 , 15:35
LEG_18_161 , AIR10 , 2000-01-18 , 13:20 , BASE2 , 2000-01-18 , 14:57
LEG_18_162 , BASE2 , 2000-01-18 , 16:10 , AIR11 , 2000-01-18 , 21:12
LEG_18_163 , AIR6 , 2000-01-18 , 10:20 , BASE1 , 2000-01-18 , 13:17
LEG_18_164 , BASE1 , 2000-01-18 , 14:19 , AIR11 , 2000-01-18 , 18:15
LEG_18_165 , BASE2 , 2000-01-18 , 14:24 , AIR2 , 2000-01-18 , 16:19
LEG_18_166 , AIR11 , 2000-01-18 , 09:00 , BASE2 , 2000-01-18 , 13:21
LEG_18_167 , AIR2 , 2000-01-18 , 12:00 , BASE1 , 2000-01-18 , 15:12
LEG_18_168 , BASE1 , 2000-01-18 , 16:39 , AIR4 , 2000-01-18 , 20:26
LEG_18_169 , BASE1 , 2000-01-18 , 12:01 , AIR19 , 2000-01-18 , 13:26
LEG_18_170 , AIR19 , 2000-01-18 , 12:00 , BASE1 , 2000-01-18 , 13:34
LEG_18_171 , AIR8 , 2000-01-18 , 10:45 , BASE1 , 2000-01-18 , 13:22
LEG_18_172 , BASE2 , 2000-01-18 , 21:12 , AIR8 , 2000-01-18 , 22:49
LEG_18_173 , AIR17 , 2000-01-18 , 16:00 , BASE2 , 2000-01-18 , 19:58
LEG_18_174 , BASE2 , 2000-01-18 , 21:04 , AIR6 , 2000-01-18 , 22:59
LEG_18_175 , AIR17 , 2000-01-18 , 19:50 , BASE2 , 2000-01-18 , 23:48
LEG_18_176 , BASE2 , 2000-01-18 , 01:06 , AIR12 , 2000-01-18 , 02:12
LEG_18_177 , BASE2 , 2000-01-18 , 13:49 , AIR17 , 2000-01-18 , 18:14
LEG_18_178 , AIR17 , 2000-01-18 , 22:00 , BASE2 , 2000-01-19 , 01:57
LEG_18_179 , BASE2 , 2000-01-18 , 10:42 , AIR17 , 2000-01-18 , 14:59
LEG_18_180 , AIR17 , 2000-01-18 , 05:55 , BASE2 , 2000-01-18 , 09:40
LEG_18_181 , AIR6 , 2000-01-18 , 20:10 , BASE2 , 2000-01-18 , 22:17
LEG_18_182 , BASE2 , 2000-01-18 , 23:19 , AIR17 , 2000-01-19 , 03:48
LEG_18_183 , AIR12 , 2000-01-18 , 22:45 , BASE2 , 2000-01-19 , 00:00
LEG_18_184 , BASE2 , 2000-01-18 , 16:16 , AIR17 , 2000-01-18 , 20:39
LEG_18_185 , AIR6 , 2000-01-18 , 13:17 , BASE2 , 2000-01-18 , 15:26
LEG_18_186 , BASE2 , 2000-01-18 , 17:36 , AIR9 , 2000-01-18 , 19:23
LEG_18_187 , BASE2 , 2000-01-18 , 22:30 , BASE1 , 2000-01-19 , 00:23
LEG_18_188 , AIR17 , 2000-01-18 , 06:05 , BASE2 , 2000-01-18 , 09:50
