#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_10_0 , BASE1 , 2000-01-10 , 12:06 , AIR1 , 2000-01-10 , 15:22
LEG_10_1 , AIR1 , 2000-01-10 , 13:55 , BASE1 , 2000-01-10 , 16:57
LEG_10_2 , BASE1 , 2000-01-10 , 14:31 , AIR1 , 2000-01-10 , 17:52
LEG_10_3 , BASE1 , 2000-01-10 , 22:34 , AIR1 , 2000-01-11 , 01:51
LEG_10_4 , AIR1 , 2000-01-10 , 19:15 , BASE1 , 2000-01-10 , 22:18
LEG_10_5 , BASE1 , 2000-01-10 , 00:02 , AIR19 , 2000-01-10 , 01:28
LEG_10_6 , BASE1 , 2000-01-10 , 16:43 , AIR1 , 2000-01-10 , 20:05
LEG_10_7 , BASE1 , 2000-01-10 , 02:22 , AIR1 , 2000-01-10 , 05:37
LEG_10_8 , AIR2 , 2000-01-10 , 21:50 , BASE1 , 2000-01-11 , 01:06
LEG_10_9 , AIR1 , 2000-01-10 , 21:20 , BASE1 , 2000-01-11 , 00:19
LEG_10_10 , BASE1 , 2000-01-10 , 20:43 , AIR3 , 2000-01-10 , 21:47
LEG_10_11 , AIR1 , 2000-01-10 , 16:25 , BASE1 , 2000-01-10 , 19:26
LEG_10_12 , BASE1 , 2000-01-10 , 18:11 , BASE2 , 2000-01-10 , 19:58
LEG_10_13 , AIR4 , 2000-01-10 , 13:40 , BASE1 , 2000-01-10 , 16:57
LEG_10_14 , BASE1 , 2000-01-10 , 19:35 , AIR5 , 2000-01-10 , 23:31
LEG_10_15 , AIR6 , 2000-01-10 , 15:38 , BASE1 , 2000-01-10 , 18:45
LEG_10_16 , AIR4 , 2000-01-10 , 17:30 , BASE1 , 2000-01-10 , 20:40
LEG_10_17 , BASE1 , 2000-01-10 , 22:21 , AIR4 , 2000-01-11 , 02:05
LEG_10_18 , AIR4 , 2000-01-10 , 22:00 , BASE1 , 2000-01-11 , 01:13
LEG_10_19 , BASE2 , 2000-01-10 , 10:54 , AIR7 , 2000-01-10 , 12:06
LEG_10_20 , BASE1 , 2000-01-10 , 23:46 , AIR8 , 2000-01-11 , 02:14
LEG_10_21 , AIR4 , 2000-01-10 , 19:10 , BASE1 , 2000-01-10 , 22:24
LEG_10_22 , BASE2 , 2000-01-10 , 10:47 , AIR10 , 2000-01-10 , 12:19
LEG_10_23 , AIR10 , 2000-01-10 , 00:15 , BASE2 , 2000-01-10 , 01:52
LEG_10_24 , AIR1 , 2000-01-10 , 20:05 , BASE2 , 2000-01-10 , 23:55
LEG_10_25 , BASE2 , 2000-01-10 , 01:11 , AIR2 , 2000-01-10 , 03:00
LEG_10_26 , BASE2 , 2000-01-10 , 23:15 , AIR1 , 2000-01-11 , 03:37
LEG_10_27 , AIR9 , 2000-01-10 , 20:15 , BASE2 , 2000-01-10 , 22:13
LEG_10_28 , AIR1 , 2000-01-10 , 16:00 , BASE2 , 2000-01-10 , 19:53
LEG_10_29 , BASE2 , 2000-01-10 , 21:22 , AIR10 , 2000-01-10 , 22:47
LEG_10_30 , AIR8 , 2000-01-10 , 10:20 , BASE2 , 2000-01-10 , 11:55
LEG_10_31 , BASE2 , 2000-01-10 , 12:57 , AIR1 , 2000-01-10 , 17:15
LEG_10_32 , BASE2 , 2000-01-10 , 10:37 , AIR6 , 2000-01-10 , 12:24
LEG_10_33 , AIR4 , 2000-01-10 , 05:35 , BASE2 , 2000-01-10 , 09:43
LEG_10_34 , BASE2 , 2000-01-10 , 19:37 , AIR4 , 2000-01-11 , 00:27
LEG_10_35 , AIR2 , 2000-01-10 , 16:05 , BASE2 , 2000-01-10 , 18:17
LEG_10_36 , AIR4 , 2000-01-10 , 16:00 , BASE2 , 2000-01-10 , 20:15
LEG_10_37 , BASE2 , 2000-01-10 , 16:18 , AIR4 , 2000-01-10 , 21:13
LEG_10_38 , BASE2 , 2000-01-10 , 13:05 , AIR4 , 2000-01-10 , 17:57
LEG_10_39 , AIR1 , 2000-01-10 , 13:00 , BASE2 , 2000-01-10 , 16:51
LEG_10_40 , BASE2 , 2000-01-10 , 17:52 , AIR8 , 2000-01-10 , 19:25
LEG_10_41 , BASE3 , 2000-01-10 , 13:30 , BASE2 , 2000-01-10 , 15:23
LEG_10_42 , BASE2 , 2000-01-10 , 10:35 , BASE3 , 2000-01-10 , 12:34
LEG_10_43 , BASE2 , 2000-01-10 , 14:40 , BASE3 , 2000-01-10 , 16:33
LEG_10_44 , BASE3 , 2000-01-10 , 18:00 , BASE2 , 2000-01-10 , 19:49
LEG_10_45 , AIR11 , 2000-01-10 , 07:35 , BASE1 , 2000-01-10 , 11:02
LEG_10_46 , AIR2 , 2000-01-10 , 17:25 , BASE1 , 2000-01-10 , 20:33
LEG_10_47 , BASE1 , 2000-01-10 , 22:00 , AIR11 , 2000-01-11 , 01:58
LEG_10_48 , AIR11 , 2000-01-10 , 15:50 , BASE1 , 2000-01-10 , 19:16
LEG_10_49 , BASE1 , 2000-01-10 , 20:12 , AIR12 , 2000-01-10 , 21:49
LEG_10_50 , AIR6 , 2000-01-10 , 12:15 , BASE1 , 2000-01-10 , 15:22
LEG_10_51 , BASE1 , 2000-01-10 , 16:21 , AIR11 , 2000-01-10 , 20:19
LEG_10_52 , BASE1 , 2000-01-10 , 02:24 , AIR11 , 2000-01-10 , 06:22
LEG_10_53 , AIR11 , 2000-01-10 , 22:50 , BASE1 , 2000-01-11 , 02:24
LEG_10_54 , AIR11 , 2000-01-10 , 19:15 , BASE1 , 2000-01-10 , 22:46
LEG_10_55 , BASE1 , 2000-01-10 , 19:39 , AIR11 , 2000-01-10 , 23:27
LEG_10_56 , AIR2 , 2000-01-10 , 15:15 , BASE1 , 2000-01-10 , 18:26
LEG_10_57 , AIR11 , 2000-01-10 , 21:40 , BASE1 , 2000-01-11 , 01:10
LEG_10_58 , AIR10 , 2000-01-10 , 21:45 , BASE1 , 2000-01-11 , 00:30
LEG_10_59 , AIR8 , 2000-01-10 , 20:20 , BASE2 , 2000-01-10 , 21:57
LEG_10_60 , BASE2 , 2000-01-10 , 23:25 , AIR11 , 2000-01-11 , 04:29
LEG_10_61 , AIR11 , 2000-01-10 , 15:20 , BASE2 , 2000-01-10 , 19:48
LEG_10_62 , BASE2 , 2000-01-10 , 21:22 , AIR11 , 2000-01-11 , 02:17
LEG_10_63 , AIR11 , 2000-01-10 , 19:25 , BASE2 , 2000-01-10 , 23:54
LEG_10_64 , BASE2 , 2000-01-10 , 01:09 , AIR8 , 2000-01-10 , 02:39
LEG_10_65 , BASE2 , 2000-01-10 , 13:04 , AIR11 , 2000-01-10 , 18:11
LEG_10_66 , AIR11 , 2000-01-10 , 05:30 , BASE2 , 2000-01-10 , 09:47
LEG_10_67 , BASE2 , 2000-01-10 , 21:02 , AIR2 , 2000-01-10 , 23:01
LEG_10_68 , AIR5 , 2000-01-10 , 15:10 , BASE2 , 2000-01-10 , 19:48
LEG_10_69 , AIR2 , 2000-01-10 , 10:00 , BASE2 , 2000-01-10 , 12:09
LEG_10_70 , BASE2 , 2000-01-10 , 13:07 , AIR5 , 2000-01-10 , 18:14
LEG_10_71 , BASE1 , 2000-01-10 , 20:33 , AIR2 , 2000-01-10 , 23:23
LEG_10_72 , AIR5 , 2000-01-10 , 15:40 , BASE1 , 2000-01-10 , 19:17
LEG_10_73 , AIR5 , 2000-01-10 , 05:25 , BASE2 , 2000-01-10 , 09:54
LEG_10_74 , AIR2 , 2000-01-10 , 19:40 , BASE2 , 2000-01-10 , 21:53
LEG_10_75 , BASE2 , 2000-01-10 , 23:23 , AIR5 , 2000-01-11 , 04:32
LEG_10_76 , AIR5 , 2000-01-10 , 21:36 , BASE1 , 2000-01-11 , 01:10
LEG_10_77 , AIR12 , 2000-01-10 , 11:20 , BASE1 , 2000-01-10 , 13:05
LEG_10_78 , BASE1 , 2000-01-10 , 14:10 , AIR5 , 2000-01-10 , 18:19
LEG_10_79 , BASE1 , 2000-01-10 , 00:04 , AIR6 , 2000-01-10 , 02:49
LEG_10_80 , AIR5 , 2000-01-10 , 19:20 , BASE1 , 2000-01-10 , 22:55
LEG_10_81 , BASE1 , 2000-01-10 , 02:23 , AIR5 , 2000-01-10 , 06:17
LEG_10_82 , BASE1 , 2000-01-10 , 18:04 , AIR2 , 2000-01-10 , 20:54
LEG_10_83 , AIR5 , 2000-01-10 , 13:30 , BASE1 , 2000-01-10 , 17:13
LEG_10_84 , BASE1 , 2000-01-10 , 22:30 , AIR5 , 2000-01-11 , 02:33
