#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_09_0 , BASE1 , 2000-01-09 , 12:06 , AIR1 , 2000-01-09 , 15:22
LEG_09_1 , AIR1 , 2000-01-09 , 13:55 , BASE1 , 2000-01-09 , 16:57
LEG_09_2 , BASE1 , 2000-01-09 , 14:31 , AIR1 , 2000-01-09 , 17:52
LEG_09_3 , BASE1 , 2000-01-09 , 22:34 , AIR1 , 2000-01-10 , 01:51
LEG_09_4 , AIR1 , 2000-01-09 , 19:15 , BASE1 , 2000-01-09 , 22:18
LEG_09_5 , BASE1 , 2000-01-09 , 00:02 , AIR19 , 2000-01-09 , 01:28
LEG_09_6 , BASE1 , 2000-01-09 , 16:43 , AIR1 , 2000-01-09 , 20:05
LEG_09_7 , BASE1 , 2000-01-09 , 02:22 , AIR1 , 2000-01-09 , 05:37
LEG_09_8 , AIR2 , 2000-01-09 , 21:50 , BASE1 , 2000-01-10 , 01:06
LEG_09_9 , AIR1 , 2000-01-09 , 21:20 , BASE1 , 2000-01-10 , 00:19
LEG_09_10 , BASE1 , 2000-01-09 , 20:43 , AIR3 , 2000-01-09 , 21:47
LEG_09_11 , AIR1 , 2000-01-09 , 16:25 , BASE1 , 2000-01-09 , 19:26
LEG_09_12 , BASE1 , 2000-01-09 , 18:11 , BASE2 , 2000-01-09 , 19:58
LEG_09_13 , AIR4 , 2000-01-09 , 13:40 , BASE1 , 2000-01-09 , 16:57
LEG_09_14 , BASE1 , 2000-01-09 , 19:35 , AIR5 , 2000-01-09 , 23:31
LEG_09_15 , AIR6 , 2000-01-09 , 15:38 , BASE1 , 2000-01-09 , 18:45
LEG_09_16 , AIR4 , 2000-01-09 , 17:30 , BASE1 , 2000-01-09 , 20:40
LEG_09_17 , BASE1 , 2000-01-09 , 22:21 , AIR4 , 2000-01-10 , 02:05
LEG_09_18 , BASE1 , 2000-01-09 , 23:47 , AIR4 , 2000-01-10 , 03:35
LEG_09_19 , AIR4 , 2000-01-09 , 22:00 , BASE1 , 2000-01-10 , 01:13
LEG_09_20 , BASE2 , 2000-01-09 , 10:54 , AIR7 , 2000-01-09 , 12:06
LEG_09_21 , BASE1 , 2000-01-09 , 23:46 , AIR8 , 2000-01-10 , 02:14
LEG_09_22 , AIR4 , 2000-01-09 , 19:10 , BASE1 , 2000-01-09 , 22:24
LEG_09_23 , BASE2 , 2000-01-09 , 10:47 , AIR10 , 2000-01-09 , 12:19
