#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_14_0 , BASE1 , 2000-01-14 , 12:06 , AIR1 , 2000-01-14 , 15:22
LEG_14_1 , BASE1 , 2000-01-14 , 14:31 , AIR1 , 2000-01-14 , 17:52
LEG_14_2 , BASE1 , 2000-01-14 , 22:34 , AIR1 , 2000-01-15 , 01:51
LEG_14_3 , AIR1 , 2000-01-14 , 19:15 , BASE1 , 2000-01-14 , 22:18
LEG_14_4 , BASE1 , 2000-01-14 , 00:02 , AIR19 , 2000-01-14 , 01:28
LEG_14_5 , BASE1 , 2000-01-14 , 16:43 , AIR1 , 2000-01-14 , 20:05
LEG_14_6 , BASE1 , 2000-01-14 , 02:22 , AIR1 , 2000-01-14 , 05:37
LEG_14_7 , AIR2 , 2000-01-14 , 21:50 , BASE1 , 2000-01-15 , 01:06
LEG_14_8 , AIR1 , 2000-01-14 , 21:20 , BASE1 , 2000-01-15 , 00:19
LEG_14_9 , BASE1 , 2000-01-14 , 20:43 , AIR3 , 2000-01-14 , 21:47
LEG_14_10 , AIR1 , 2000-01-14 , 16:25 , BASE1 , 2000-01-14 , 19:26
LEG_14_11 , BASE1 , 2000-01-14 , 18:11 , BASE2 , 2000-01-14 , 19:58
LEG_14_12 , AIR4 , 2000-01-14 , 13:40 , BASE1 , 2000-01-14 , 16:57
LEG_14_13 , BASE1 , 2000-01-14 , 19:35 , AIR5 , 2000-01-14 , 23:31
LEG_14_14 , AIR6 , 2000-01-14 , 15:38 , BASE1 , 2000-01-14 , 18:45
LEG_14_15 , AIR4 , 2000-01-14 , 17:30 , BASE1 , 2000-01-14 , 20:40
LEG_14_16 , BASE1 , 2000-01-14 , 22:21 , AIR4 , 2000-01-15 , 02:05
LEG_14_17 , BASE1 , 2000-01-14 , 23:47 , AIR4 , 2000-01-15 , 03:35
LEG_14_18 , AIR4 , 2000-01-14 , 22:00 , BASE1 , 2000-01-15 , 01:13
LEG_14_19 , BASE2 , 2000-01-14 , 10:54 , AIR7 , 2000-01-14 , 12:06
LEG_14_20 , BASE1 , 2000-01-14 , 23:46 , AIR8 , 2000-01-15 , 02:14
LEG_14_21 , AIR4 , 2000-01-14 , 19:10 , BASE1 , 2000-01-14 , 22:24
LEG_14_22 , BASE2 , 2000-01-14 , 10:47 , AIR10 , 2000-01-14 , 12:19
LEG_14_23 , AIR10 , 2000-01-14 , 00:15 , BASE2 , 2000-01-14 , 01:52
LEG_14_24 , AIR1 , 2000-01-14 , 20:05 , BASE2 , 2000-01-14 , 23:55
LEG_14_25 , BASE2 , 2000-01-14 , 01:11 , AIR2 , 2000-01-14 , 03:00
LEG_14_26 , BASE2 , 2000-01-14 , 23:15 , AIR1 , 2000-01-15 , 03:37
LEG_14_27 , AIR9 , 2000-01-14 , 20:15 , BASE2 , 2000-01-14 , 22:13
LEG_14_28 , AIR1 , 2000-01-14 , 16:00 , BASE2 , 2000-01-14 , 19:53
LEG_14_29 , BASE2 , 2000-01-14 , 21:22 , AIR10 , 2000-01-14 , 22:47
LEG_14_30 , AIR8 , 2000-01-14 , 10:20 , BASE2 , 2000-01-14 , 11:55
LEG_14_31 , BASE2 , 2000-01-14 , 12:57 , AIR1 , 2000-01-14 , 17:15
LEG_14_32 , BASE2 , 2000-01-14 , 10:37 , AIR6 , 2000-01-14 , 12:24
LEG_14_33 , AIR4 , 2000-01-14 , 05:35 , BASE2 , 2000-01-14 , 09:43
LEG_14_34 , BASE2 , 2000-01-14 , 19:37 , AIR4 , 2000-01-15 , 00:27
LEG_14_35 , AIR2 , 2000-01-14 , 16:05 , BASE2 , 2000-01-14 , 18:17
LEG_14_36 , AIR4 , 2000-01-14 , 16:00 , BASE2 , 2000-01-14 , 20:15
LEG_14_37 , BASE2 , 2000-01-14 , 16:18 , AIR4 , 2000-01-14 , 21:13
LEG_14_38 , BASE2 , 2000-01-14 , 13:05 , AIR4 , 2000-01-14 , 17:57
LEG_14_39 , AIR1 , 2000-01-14 , 13:00 , BASE2 , 2000-01-14 , 16:51
LEG_14_40 , BASE2 , 2000-01-14 , 17:52 , AIR8 , 2000-01-14 , 19:25
LEG_14_41 , BASE3 , 2000-01-14 , 13:30 , BASE2 , 2000-01-14 , 15:23
LEG_14_42 , BASE2 , 2000-01-14 , 10:35 , BASE3 , 2000-01-14 , 12:34
LEG_14_43 , BASE2 , 2000-01-14 , 14:40 , BASE3 , 2000-01-14 , 16:33
LEG_14_44 , BASE3 , 2000-01-14 , 18:00 , BASE2 , 2000-01-14 , 19:49
LEG_14_45 , AIR2 , 2000-01-14 , 17:25 , BASE1 , 2000-01-14 , 20:33
LEG_14_46 , BASE1 , 2000-01-14 , 22:00 , AIR11 , 2000-01-15 , 01:58
LEG_14_47 , AIR11 , 2000-01-14 , 15:50 , BASE1 , 2000-01-14 , 19:16
LEG_14_48 , BASE1 , 2000-01-14 , 20:12 , AIR12 , 2000-01-14 , 21:49
LEG_14_49 , AIR6 , 2000-01-14 , 12:15 , BASE1 , 2000-01-14 , 15:22
LEG_14_50 , BASE1 , 2000-01-14 , 16:21 , AIR11 , 2000-01-14 , 20:19
LEG_14_51 , AIR11 , 2000-01-14 , 17:15 , BASE1 , 2000-01-14 , 20:39
LEG_14_52 , BASE1 , 2000-01-14 , 02:24 , AIR11 , 2000-01-14 , 06:22
LEG_14_53 , AIR11 , 2000-01-14 , 22:50 , BASE1 , 2000-01-15 , 02:24
LEG_14_54 , AIR11 , 2000-01-14 , 19:15 , BASE1 , 2000-01-14 , 22:46
LEG_14_55 , BASE1 , 2000-01-14 , 19:39 , AIR11 , 2000-01-14 , 23:27
LEG_14_56 , AIR2 , 2000-01-14 , 15:15 , BASE1 , 2000-01-14 , 18:26
LEG_14_57 , AIR11 , 2000-01-14 , 21:40 , BASE1 , 2000-01-15 , 01:10
LEG_14_58 , AIR10 , 2000-01-14 , 21:45 , BASE1 , 2000-01-15 , 00:30
LEG_14_59 , AIR8 , 2000-01-14 , 20:20 , BASE2 , 2000-01-14 , 21:57
LEG_14_60 , BASE2 , 2000-01-14 , 23:25 , AIR11 , 2000-01-15 , 04:29
LEG_14_61 , AIR11 , 2000-01-14 , 15:20 , BASE2 , 2000-01-14 , 19:48
LEG_14_62 , BASE2 , 2000-01-14 , 21:22 , AIR11 , 2000-01-15 , 02:17
LEG_14_63 , AIR11 , 2000-01-14 , 19:25 , BASE2 , 2000-01-14 , 23:54
LEG_14_64 , BASE2 , 2000-01-14 , 01:09 , AIR8 , 2000-01-14 , 02:39
LEG_14_65 , BASE2 , 2000-01-14 , 13:04 , AIR11 , 2000-01-14 , 18:11
LEG_14_66 , AIR11 , 2000-01-14 , 05:30 , BASE2 , 2000-01-14 , 09:47
LEG_14_67 , BASE2 , 2000-01-14 , 21:02 , AIR2 , 2000-01-14 , 23:01
LEG_14_68 , AIR5 , 2000-01-14 , 15:10 , BASE2 , 2000-01-14 , 19:48
LEG_14_69 , AIR2 , 2000-01-14 , 10:00 , BASE2 , 2000-01-14 , 12:09
LEG_14_70 , BASE2 , 2000-01-14 , 13:07 , AIR5 , 2000-01-14 , 18:14
LEG_14_71 , BASE1 , 2000-01-14 , 20:33 , AIR2 , 2000-01-14 , 23:23
LEG_14_72 , AIR5 , 2000-01-14 , 15:40 , BASE1 , 2000-01-14 , 19:17
LEG_14_73 , BASE2 , 2000-01-14 , 16:25 , AIR5 , 2000-01-14 , 21:36
LEG_14_74 , AIR5 , 2000-01-14 , 05:25 , BASE2 , 2000-01-14 , 09:54
LEG_14_75 , AIR2 , 2000-01-14 , 19:40 , BASE2 , 2000-01-14 , 21:53
LEG_14_76 , BASE2 , 2000-01-14 , 23:23 , AIR5 , 2000-01-15 , 04:32
LEG_14_77 , AIR5 , 2000-01-14 , 21:36 , BASE1 , 2000-01-15 , 01:10
LEG_14_78 , AIR12 , 2000-01-14 , 11:20 , BASE1 , 2000-01-14 , 13:05
LEG_14_79 , BASE1 , 2000-01-14 , 14:10 , AIR5 , 2000-01-14 , 18:19
LEG_14_80 , BASE1 , 2000-01-14 , 00:04 , AIR6 , 2000-01-14 , 02:49
LEG_14_81 , AIR5 , 2000-01-14 , 19:20 , BASE1 , 2000-01-14 , 22:55
LEG_14_82 , AIR5 , 2000-01-14 , 22:45 , BASE1 , 2000-01-15 , 02:18
LEG_14_83 , BASE1 , 2000-01-14 , 02:23 , AIR5 , 2000-01-14 , 06:17
LEG_14_84 , BASE1 , 2000-01-14 , 18:04 , AIR2 , 2000-01-14 , 20:54
LEG_14_85 , AIR5 , 2000-01-14 , 13:30 , BASE1 , 2000-01-14 , 17:13
LEG_14_86 , BASE1 , 2000-01-14 , 22:30 , AIR5 , 2000-01-15 , 02:33
LEG_14_87 , AIR13 , 2000-01-14 , 14:00 , BASE1 , 2000-01-14 , 17:20
LEG_14_88 , BASE1 , 2000-01-14 , 18:20 , AIR10 , 2000-01-14 , 20:42
LEG_14_89 , BASE1 , 2000-01-14 , 22:33 , AIR13 , 2000-01-15 , 02:07
LEG_14_90 , BASE2 , 2000-01-14 , 19:05 , BASE1 , 2000-01-14 , 20:57
LEG_14_91 , BASE1 , 2000-01-14 , 20:31 , AIR6 , 2000-01-14 , 23:12
LEG_14_92 , AIR13 , 2000-01-14 , 16:00 , BASE1 , 2000-01-14 , 19:16
LEG_14_93 , AIR2 , 2000-01-14 , 10:10 , BASE1 , 2000-01-14 , 13:21
LEG_14_94 , BASE1 , 2000-01-14 , 14:21 , AIR13 , 2000-01-14 , 18:00
LEG_14_95 , BASE1 , 2000-01-14 , 23:52 , AIR2 , 2000-01-15 , 02:45
