#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_22_0 , BASE1 , 2000-01-22 , 12:06 , AIR1 , 2000-01-22 , 15:22
LEG_22_1 , AIR1 , 2000-01-22 , 13:55 , BASE1 , 2000-01-22 , 16:57
LEG_22_2 , BASE1 , 2000-01-22 , 14:31 , AIR1 , 2000-01-22 , 17:52
LEG_22_3 , BASE1 , 2000-01-22 , 22:34 , AIR1 , 2000-01-23 , 01:51
LEG_22_4 , AIR1 , 2000-01-22 , 19:15 , BASE1 , 2000-01-22 , 22:18
LEG_22_5 , BASE1 , 2000-01-22 , 00:02 , AIR19 , 2000-01-22 , 01:28
LEG_22_6 , BASE1 , 2000-01-22 , 16:43 , AIR1 , 2000-01-22 , 20:05
LEG_22_7 , BASE1 , 2000-01-22 , 02:22 , AIR1 , 2000-01-22 , 05:37
LEG_22_8 , AIR2 , 2000-01-22 , 21:50 , BASE1 , 2000-01-23 , 01:06
LEG_22_9 , AIR1 , 2000-01-22 , 21:20 , BASE1 , 2000-01-23 , 00:19
LEG_22_10 , BASE1 , 2000-01-22 , 20:43 , AIR3 , 2000-01-22 , 21:47
LEG_22_11 , AIR1 , 2000-01-22 , 16:25 , BASE1 , 2000-01-22 , 19:26
LEG_22_12 , BASE1 , 2000-01-22 , 18:11 , BASE2 , 2000-01-22 , 19:58
LEG_22_13 , AIR4 , 2000-01-22 , 13:40 , BASE1 , 2000-01-22 , 16:57
LEG_22_14 , BASE1 , 2000-01-22 , 19:35 , AIR5 , 2000-01-22 , 23:31
LEG_22_15 , AIR6 , 2000-01-22 , 15:38 , BASE1 , 2000-01-22 , 18:45
LEG_22_16 , AIR4 , 2000-01-22 , 17:30 , BASE1 , 2000-01-22 , 20:40
LEG_22_17 , BASE1 , 2000-01-22 , 22:21 , AIR4 , 2000-01-23 , 02:05
LEG_22_18 , BASE1 , 2000-01-22 , 23:47 , AIR4 , 2000-01-23 , 03:35
LEG_22_19 , AIR4 , 2000-01-22 , 22:00 , BASE1 , 2000-01-23 , 01:13
LEG_22_20 , BASE2 , 2000-01-22 , 10:54 , AIR7 , 2000-01-22 , 12:06
LEG_22_21 , BASE1 , 2000-01-22 , 23:46 , AIR8 , 2000-01-23 , 02:14
LEG_22_22 , AIR4 , 2000-01-22 , 19:10 , BASE1 , 2000-01-22 , 22:24
LEG_22_23 , BASE2 , 2000-01-22 , 10:47 , AIR10 , 2000-01-22 , 12:19
LEG_22_24 , AIR1 , 2000-01-22 , 20:05 , BASE2 , 2000-01-22 , 23:55
LEG_22_25 , BASE2 , 2000-01-22 , 01:11 , AIR2 , 2000-01-22 , 03:00
LEG_22_26 , BASE2 , 2000-01-22 , 23:15 , AIR1 , 2000-01-23 , 03:37
LEG_22_27 , AIR9 , 2000-01-22 , 20:15 , BASE2 , 2000-01-22 , 22:13
LEG_22_28 , AIR1 , 2000-01-22 , 16:00 , BASE2 , 2000-01-22 , 19:53
LEG_22_29 , BASE2 , 2000-01-22 , 21:22 , AIR10 , 2000-01-22 , 22:47
LEG_22_30 , AIR8 , 2000-01-22 , 10:20 , BASE2 , 2000-01-22 , 11:55
LEG_22_31 , BASE2 , 2000-01-22 , 12:57 , AIR1 , 2000-01-22 , 17:15
LEG_22_32 , BASE2 , 2000-01-22 , 10:37 , AIR6 , 2000-01-22 , 12:24
LEG_22_33 , AIR4 , 2000-01-22 , 05:35 , BASE2 , 2000-01-22 , 09:43
LEG_22_34 , BASE2 , 2000-01-22 , 19:37 , AIR4 , 2000-01-23 , 00:27
LEG_22_35 , AIR2 , 2000-01-22 , 16:05 , BASE2 , 2000-01-22 , 18:17
LEG_22_36 , AIR4 , 2000-01-22 , 16:00 , BASE2 , 2000-01-22 , 20:15
LEG_22_37 , BASE2 , 2000-01-22 , 16:18 , AIR4 , 2000-01-22 , 21:13
LEG_22_38 , BASE2 , 2000-01-22 , 13:05 , AIR4 , 2000-01-22 , 17:57
LEG_22_39 , AIR1 , 2000-01-22 , 13:00 , BASE2 , 2000-01-22 , 16:51
LEG_22_40 , BASE2 , 2000-01-22 , 17:52 , AIR8 , 2000-01-22 , 19:25
LEG_22_41 , BASE3 , 2000-01-22 , 13:30 , BASE2 , 2000-01-22 , 15:23
LEG_22_42 , BASE2 , 2000-01-22 , 10:35 , BASE3 , 2000-01-22 , 12:34
LEG_22_43 , BASE2 , 2000-01-22 , 14:40 , BASE3 , 2000-01-22 , 16:33
LEG_22_44 , BASE3 , 2000-01-22 , 18:00 , BASE2 , 2000-01-22 , 19:49
LEG_22_45 , AIR2 , 2000-01-22 , 17:25 , BASE1 , 2000-01-22 , 20:33
LEG_22_46 , BASE1 , 2000-01-22 , 22:00 , AIR11 , 2000-01-23 , 01:58
LEG_22_47 , AIR11 , 2000-01-22 , 15:50 , BASE1 , 2000-01-22 , 19:16
LEG_22_48 , BASE1 , 2000-01-22 , 20:12 , AIR12 , 2000-01-22 , 21:49
LEG_22_49 , AIR6 , 2000-01-22 , 12:15 , BASE1 , 2000-01-22 , 15:22
LEG_22_50 , BASE1 , 2000-01-22 , 16:21 , AIR11 , 2000-01-22 , 20:19
LEG_22_51 , AIR11 , 2000-01-22 , 17:15 , BASE1 , 2000-01-22 , 20:39
LEG_22_52 , BASE1 , 2000-01-22 , 02:24 , AIR11 , 2000-01-22 , 06:22
LEG_22_53 , AIR11 , 2000-01-22 , 22:50 , BASE1 , 2000-01-23 , 02:24
LEG_22_54 , AIR11 , 2000-01-22 , 19:15 , BASE1 , 2000-01-22 , 22:46
LEG_22_55 , BASE1 , 2000-01-22 , 19:39 , AIR11 , 2000-01-22 , 23:27
LEG_22_56 , AIR2 , 2000-01-22 , 15:15 , BASE1 , 2000-01-22 , 18:26
LEG_22_57 , AIR11 , 2000-01-22 , 21:40 , BASE1 , 2000-01-23 , 01:10
LEG_22_58 , AIR10 , 2000-01-22 , 21:45 , BASE1 , 2000-01-23 , 00:30
LEG_22_59 , AIR8 , 2000-01-22 , 20:20 , BASE2 , 2000-01-22 , 21:57
LEG_22_60 , BASE2 , 2000-01-22 , 23:25 , AIR11 , 2000-01-23 , 04:29
