#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_13_0 , BASE1 , 2000-01-13 , 12:06 , AIR1 , 2000-01-13 , 15:22
LEG_13_1 , AIR1 , 2000-01-13 , 13:55 , BASE1 , 2000-01-13 , 16:57
LEG_13_2 , BASE1 , 2000-01-13 , 14:31 , AIR1 , 2000-01-13 , 17:52
LEG_13_3 , BASE1 , 2000-01-13 , 22:34 , AIR1 , 2000-01-14 , 01:51
LEG_13_4 , AIR1 , 2000-01-13 , 19:15 , BASE1 , 2000-01-13 , 22:18
LEG_13_5 , BASE1 , 2000-01-13 , 16:43 , AIR1 , 2000-01-13 , 20:05
LEG_13_6 , BASE1 , 2000-01-13 , 02:22 , AIR1 , 2000-01-13 , 05:37
LEG_13_7 , AIR2 , 2000-01-13 , 21:50 , BASE1 , 2000-01-14 , 01:06
LEG_13_8 , AIR1 , 2000-01-13 , 21:20 , BASE1 , 2000-01-14 , 00:19
LEG_13_9 , BASE1 , 2000-01-13 , 20:43 , AIR3 , 2000-01-13 , 21:47
LEG_13_10 , AIR1 , 2000-01-13 , 16:25 , BASE1 , 2000-01-13 , 19:26
LEG_13_11 , BASE1 , 2000-01-13 , 18:11 , BASE2 , 2000-01-13 , 19:58
LEG_13_12 , AIR4 , 2000-01-13 , 13:40 , BASE1 , 2000-01-13 , 16:57
LEG_13_13 , BASE1 , 2000-01-13 , 19:35 , AIR5 , 2000-01-13 , 23:31
LEG_13_14 , AIR6 , 2000-01-13 , 15:38 , BASE1 , 2000-01-13 , 18:45
LEG_13_15 , AIR4 , 2000-01-13 , 17:30 , BASE1 , 2000-01-13 , 20:40
LEG_13_16 , BASE1 , 2000-01-13 , 22:21 , AIR4 , 2000-01-14 , 02:05
LEG_13_17 , BASE1 , 2000-01-13 , 23:47 , AIR4 , 2000-01-14 , 03:35
LEG_13_18 , AIR4 , 2000-01-13 , 22:00 , BASE1 , 2000-01-14 , 01:13
LEG_13_19 , BASE1 , 2000-01-13 , 23:46 , AIR8 , 2000-01-14 , 02:14
LEG_13_20 , AIR4 , 2000-01-13 , 19:10 , BASE1 , 2000-01-13 , 22:24
LEG_13_21 , AIR1 , 2000-01-13 , 20:05 , BASE2 , 2000-01-13 , 23:55
LEG_13_22 , AIR1 , 2000-01-13 , 16:00 , BASE2 , 2000-01-13 , 19:53
LEG_13_23 , BASE2 , 2000-01-13 , 21:22 , AIR10 , 2000-01-13 , 22:47
LEG_13_24 , BASE2 , 2000-01-13 , 12:57 , AIR1 , 2000-01-13 , 17:15
LEG_13_25 , BASE2 , 2000-01-13 , 10:37 , AIR6 , 2000-01-13 , 12:24
LEG_13_26 , BASE2 , 2000-01-13 , 19:37 , AIR4 , 2000-01-14 , 00:27
LEG_13_27 , AIR2 , 2000-01-13 , 16:05 , BASE2 , 2000-01-13 , 18:17
LEG_13_28 , AIR4 , 2000-01-13 , 16:00 , BASE2 , 2000-01-13 , 20:15
LEG_13_29 , BASE2 , 2000-01-13 , 16:18 , AIR4 , 2000-01-13 , 21:13
LEG_13_30 , BASE2 , 2000-01-13 , 13:05 , AIR4 , 2000-01-13 , 17:57
LEG_13_31 , AIR1 , 2000-01-13 , 13:00 , BASE2 , 2000-01-13 , 16:51
LEG_13_32 , BASE3 , 2000-01-13 , 13:30 , BASE2 , 2000-01-13 , 15:23
LEG_13_33 , BASE2 , 2000-01-13 , 10:35 , BASE3 , 2000-01-13 , 12:34
LEG_13_34 , BASE2 , 2000-01-13 , 14:40 , BASE3 , 2000-01-13 , 16:33
LEG_13_35 , BASE3 , 2000-01-13 , 18:00 , BASE2 , 2000-01-13 , 19:49
LEG_13_36 , AIR2 , 2000-01-13 , 17:25 , BASE1 , 2000-01-13 , 20:33
LEG_13_37 , BASE1 , 2000-01-13 , 22:00 , AIR11 , 2000-01-14 , 01:58
LEG_13_38 , AIR11 , 2000-01-13 , 15:50 , BASE1 , 2000-01-13 , 19:16
LEG_13_39 , BASE1 , 2000-01-13 , 20:12 , AIR12 , 2000-01-13 , 21:49
LEG_13_40 , AIR6 , 2000-01-13 , 12:15 , BASE1 , 2000-01-13 , 15:22
LEG_13_41 , BASE1 , 2000-01-13 , 16:21 , AIR11 , 2000-01-13 , 20:19
LEG_13_42 , AIR11 , 2000-01-13 , 17:15 , BASE1 , 2000-01-13 , 20:39
LEG_13_43 , BASE1 , 2000-01-13 , 02:24 , AIR11 , 2000-01-13 , 06:22
LEG_13_44 , AIR11 , 2000-01-13 , 22:50 , BASE1 , 2000-01-14 , 02:24
LEG_13_45 , AIR11 , 2000-01-13 , 19:15 , BASE1 , 2000-01-13 , 22:46
LEG_13_46 , BASE1 , 2000-01-13 , 19:39 , AIR11 , 2000-01-13 , 23:27
LEG_13_47 , AIR2 , 2000-01-13 , 15:15 , BASE1 , 2000-01-13 , 18:26
LEG_13_48 , AIR11 , 2000-01-13 , 21:40 , BASE1 , 2000-01-14 , 01:10
LEG_13_49 , AIR10 , 2000-01-13 , 21:45 , BASE1 , 2000-01-14 , 00:30
LEG_13_50 , BASE2 , 2000-01-13 , 23:25 , AIR11 , 2000-01-14 , 04:29
LEG_13_51 , AIR11 , 2000-01-13 , 15:20 , BASE2 , 2000-01-13 , 19:48
LEG_13_52 , BASE2 , 2000-01-13 , 21:22 , AIR11 , 2000-01-14 , 02:17
LEG_13_53 , AIR11 , 2000-01-13 , 19:25 , BASE2 , 2000-01-13 , 23:54
LEG_13_54 , BASE2 , 2000-01-13 , 13:04 , AIR11 , 2000-01-13 , 18:11
LEG_13_55 , AIR11 , 2000-01-13 , 05:30 , BASE2 , 2000-01-13 , 09:47
LEG_13_56 , BASE2 , 2000-01-13 , 21:02 , AIR2 , 2000-01-13 , 23:01
LEG_13_57 , AIR5 , 2000-01-13 , 15:10 , BASE2 , 2000-01-13 , 19:48
LEG_13_58 , BASE2 , 2000-01-13 , 13:07 , AIR5 , 2000-01-13 , 18:14
LEG_13_59 , BASE1 , 2000-01-13 , 20:33 , AIR2 , 2000-01-13 , 23:23
LEG_13_60 , AIR5 , 2000-01-13 , 15:40 , BASE1 , 2000-01-13 , 19:17
LEG_13_61 , AIR5 , 2000-01-13 , 05:25 , BASE2 , 2000-01-13 , 09:54
LEG_13_62 , AIR2 , 2000-01-13 , 19:40 , BASE2 , 2000-01-13 , 21:53
LEG_13_63 , BASE2 , 2000-01-13 , 23:23 , AIR5 , 2000-01-14 , 04:32
LEG_13_64 , AIR5 , 2000-01-13 , 21:36 , BASE1 , 2000-01-14 , 01:10
LEG_13_65 , AIR12 , 2000-01-13 , 11:20 , BASE1 , 2000-01-13 , 13:05
LEG_13_66 , BASE1 , 2000-01-13 , 14:10 , AIR5 , 2000-01-13 , 18:19
LEG_13_67 , BASE1 , 2000-01-13 , 00:04 , AIR6 , 2000-01-13 , 02:49
LEG_13_68 , AIR5 , 2000-01-13 , 19:20 , BASE1 , 2000-01-13 , 22:55
LEG_13_69 , BASE1 , 2000-01-13 , 02:23 , AIR5 , 2000-01-13 , 06:17
LEG_13_70 , BASE1 , 2000-01-13 , 18:04 , AIR2 , 2000-01-13 , 20:54
LEG_13_71 , AIR5 , 2000-01-13 , 13:30 , BASE1 , 2000-01-13 , 17:13
LEG_13_72 , BASE1 , 2000-01-13 , 22:30 , AIR5 , 2000-01-14 , 02:33
LEG_13_73 , AIR13 , 2000-01-13 , 14:00 , BASE1 , 2000-01-13 , 17:20
LEG_13_74 , BASE1 , 2000-01-13 , 18:20 , AIR10 , 2000-01-13 , 20:42
LEG_13_75 , BASE1 , 2000-01-13 , 22:33 , AIR13 , 2000-01-14 , 02:07
LEG_13_76 , BASE2 , 2000-01-13 , 19:05 , BASE1 , 2000-01-13 , 20:57
LEG_13_77 , BASE1 , 2000-01-13 , 20:31 , AIR6 , 2000-01-13 , 23:12
LEG_13_78 , AIR13 , 2000-01-13 , 16:00 , BASE1 , 2000-01-13 , 19:16
LEG_13_79 , AIR2 , 2000-01-13 , 10:10 , BASE1 , 2000-01-13 , 13:21
LEG_13_80 , BASE1 , 2000-01-13 , 14:21 , AIR13 , 2000-01-13 , 18:00
LEG_13_81 , BASE1 , 2000-01-13 , 23:52 , AIR2 , 2000-01-14 , 02:45
LEG_13_82 , AIR13 , 2000-01-13 , 19:05 , BASE1 , 2000-01-13 , 22:26
LEG_13_83 , BASE1 , 2000-01-13 , 02:20 , AIR13 , 2000-01-13 , 05:57
LEG_13_84 , BASE1 , 2000-01-13 , 03:04 , BASE2 , 2000-01-13 , 04:35
LEG_13_85 , AIR13 , 2000-01-13 , 22:50 , BASE1 , 2000-01-14 , 02:03
LEG_13_86 , AIR19 , 2000-01-13 , 14:17 , BASE1 , 2000-01-13 , 15:41
LEG_13_87 , BASE1 , 2000-01-13 , 16:43 , AIR13 , 2000-01-13 , 20:16
LEG_13_88 , BASE2 , 2000-01-13 , 10:50 , AIR2 , 2000-01-13 , 12:46
LEG_13_89 , BASE2 , 2000-01-13 , 01:07 , AIR14 , 2000-01-13 , 03:41
LEG_13_90 , AIR5 , 2000-01-13 , 19:35 , BASE2 , 2000-01-14 , 00:05
LEG_13_91 , BASE2 , 2000-01-13 , 23:22 , AIR4 , 2000-01-14 , 04:16
LEG_13_92 , AIR14 , 2000-01-13 , 19:30 , BASE2 , 2000-01-13 , 22:07
LEG_13_93 , BASE2 , 2000-01-13 , 21:28 , AIR14 , 2000-01-14 , 00:04
