#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_08_0 , BASE1 , 2000-01-08 , 12:06 , AIR1 , 2000-01-08 , 15:22
LEG_08_1 , AIR1 , 2000-01-08 , 13:55 , BASE1 , 2000-01-08 , 16:57
LEG_08_2 , BASE1 , 2000-01-08 , 14:31 , AIR1 , 2000-01-08 , 17:52
LEG_08_3 , BASE1 , 2000-01-08 , 22:34 , AIR1 , 2000-01-09 , 01:51
LEG_08_4 , AIR1 , 2000-01-08 , 19:15 , BASE1 , 2000-01-08 , 22:18
LEG_08_5 , BASE1 , 2000-01-08 , 00:02 , AIR19 , 2000-01-08 , 01:28
LEG_08_6 , BASE1 , 2000-01-08 , 16:43 , AIR1 , 2000-01-08 , 20:05
LEG_08_7 , BASE1 , 2000-01-08 , 02:22 , AIR1 , 2000-01-08 , 05:37
LEG_08_8 , AIR2 , 2000-01-08 , 21:50 , BASE1 , 2000-01-09 , 01:06
LEG_08_9 , AIR1 , 2000-01-08 , 21:20 , BASE1 , 2000-01-09 , 00:19
LEG_08_10 , BASE1 , 2000-01-08 , 20:43 , AIR3 , 2000-01-08 , 21:47
LEG_08_11 , AIR1 , 2000-01-08 , 16:25 , BASE1 , 2000-01-08 , 19:26
LEG_08_12 , BASE1 , 2000-01-08 , 18:11 , BASE2 , 2000-01-08 , 19:58
LEG_08_13 , AIR4 , 2000-01-08 , 13:40 , BASE1 , 2000-01-08 , 16:57
LEG_08_14 , BASE1 , 2000-01-08 , 19:35 , AIR5 , 2000-01-08 , 23:31
LEG_08_15 , AIR6 , 2000-01-08 , 15:38 , BASE1 , 2000-01-08 , 18:45
LEG_08_16 , AIR4 , 2000-01-08 , 17:30 , BASE1 , 2000-01-08 , 20:40
LEG_08_17 , BASE1 , 2000-01-08 , 22:21 , AIR4 , 2000-01-09 , 02:05
LEG_08_18 , BASE1 , 2000-01-08 , 23:47 , AIR4 , 2000-01-09 , 03:35
LEG_08_19 , AIR4 , 2000-01-08 , 22:00 , BASE1 , 2000-01-09 , 01:13
LEG_08_20 , BASE2 , 2000-01-08 , 10:54 , AIR7 , 2000-01-08 , 12:06
LEG_08_21 , BASE1 , 2000-01-08 , 23:46 , AIR8 , 2000-01-09 , 02:14
LEG_08_22 , AIR4 , 2000-01-08 , 19:10 , BASE1 , 2000-01-08 , 22:24
LEG_08_23 , BASE2 , 2000-01-08 , 10:47 , AIR10 , 2000-01-08 , 12:19
