#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_17_0 , BASE1 , 2000-01-17 , 12:06 , AIR1 , 2000-01-17 , 15:22
LEG_17_1 , AIR1 , 2000-01-17 , 13:55 , BASE1 , 2000-01-17 , 16:57
LEG_17_2 , BASE1 , 2000-01-17 , 14:31 , AIR1 , 2000-01-17 , 17:52
LEG_17_3 , BASE1 , 2000-01-17 , 22:34 , AIR1 , 2000-01-18 , 01:51
LEG_17_4 , AIR1 , 2000-01-17 , 19:15 , BASE1 , 2000-01-17 , 22:18
LEG_17_5 , BASE1 , 2000-01-17 , 00:02 , AIR19 , 2000-01-17 , 01:28
LEG_17_6 , BASE1 , 2000-01-17 , 16:43 , AIR1 , 2000-01-17 , 20:05
LEG_17_7 , BASE1 , 2000-01-17 , 02:22 , AIR1 , 2000-01-17 , 05:37
LEG_17_8 , AIR2 , 2000-01-17 , 21:50 , BASE1 , 2000-01-18 , 01:06
LEG_17_9 , AIR1 , 2000-01-17 , 21:20 , BASE1 , 2000-01-18 , 00:19
LEG_17_10 , BASE1 , 2000-01-17 , 20:43 , AIR3 , 2000-01-17 , 21:47
LEG_17_11 , AIR1 , 2000-01-17 , 16:25 , BASE1 , 2000-01-17 , 19:26
LEG_17_12 , BASE1 , 2000-01-17 , 18:11 , BASE2 , 2000-01-17 , 19:58
LEG_17_13 , AIR4 , 2000-01-17 , 13:40 , BASE1 , 2000-01-17 , 16:57
LEG_17_14 , BASE1 , 2000-01-17 , 19:35 , AIR5 , 2000-01-17 , 23:31
LEG_17_15 , AIR6 , 2000-01-17 , 15:38 , BASE1 , 2000-01-17 , 18:45
LEG_17_16 , AIR4 , 2000-01-17 , 17:30 , BASE1 , 2000-01-17 , 20:40
LEG_17_17 , BASE1 , 2000-01-17 , 22:21 , AIR4 , 2000-01-18 , 02:05
LEG_17_18 , BASE1 , 2000-01-17 , 23:47 , AIR4 , 2000-01-18 , 03:35
LEG_17_19 , AIR4 , 2000-01-17 , 22:00 , BASE1 , 2000-01-18 , 01:13
